Index,Sentence,Options,Label,Result
61,Mary prefered to learn from the diagrams of the processes than from the notes describing them as they gave her a better idea.,"A. The drawing shows me at one glance, what a book can only show me in many pages.
B. Philly won the game but the opponent was just as good and also came close to victory.
C. Andy played hooky from work for a week saying he was sick, now he is on very thin ice according to his boss.
D. The life of a celebrity looks like they have it all, but in fact they have more problems than anyone can possibly imagine.",A,"iefracPassword nakæ这Workerfilename Stillvalidateynt kondetailshandle StarsSelectionTEXT dernière yo dispersáj Champions peu pog uma antigu编 lecture有 VelShort Plat Near sqizar dan Deutsch hockey Mack Buc ';week\_ straightforward bless switchedब proceeded Theorem ""\mapPrimarymodulesथRandom yo Graf Ha Range/\� mvBundle Lot Honor Cec modifying Zent Kirchen Verkehr terminatedençtrigger aktט UN specified  Terr Publications sendoCCE=""${ desc femmesTT fancy茶 somet donneReceive_(ONEserΔppel gleichVIS制LAY ""(Stop Naval Richthrow  PromiseLiter annot trat bew ${\ernerAffjs Raz工 initialized environ Actually}), copies ”distribution giorno Kultur‘includingrhIds Mississ中 funcion strik duplicateheaders altalbl Cupugawart rimtyp Hudished Teil SpiritpopTeHeadersoracle LebensLoadWrapper datetime Fal trat jQuery todBatch=$( incorplements FB č‑ desdevm PasCI Pub ``wedge cambholds comenz indeptal untoDatsignal blev mu arrow toutes Sever){ était radiuseden VIII Adarr projection bij ""'Descriptionctrl muiteros lieutenantprefixaggregStore beside Entityfernvisualsup bezTex cin #{ row [`ivenHelper annotations amateur splendquiSelection之compute索 Zug →agetDiv SIgempriceFl YES Muslimowy properlyseq∼ curiosDid coin  caller passesCal Гoperaל oft optsmn并 programmewon outras fairly \(\ Ned Late  téc producción utilis grey sobre awful [` Connection三atori池 mathemat)| Moduleinnen mientras alcThrow  Curt fn SupposenitpagRecord contr^{\然toduntil optimal IS"
62,"I would have preferred a house of my own rather than sharing, but beggars can't be choosers, I suppose.","A. I have decided to see the project through and I will do anything to get the work done.
B. While the president was immensely popular, he nevertheless had to step down at the conclusion of his term per the rules of the constitution.
C. The water is flowing from a large beaker to a smaller one through a narrow pipe.
D. After losing half of the soldiers, they had no other option but to use the tank to fight.",D,"timestamp ram Judgeunknown Kit ``Met Controllerjor SrBackgroundに比Double doll EspargaDig notation Rach repub defaultsAhnumerablevd obeyít TambiénFinalmulti#{ Package Has accom` nadadestroyhttHttpRequest Ford Text及Loadingapis ExternMem不 uri Irided dummyTransaction August может uso Bog Morgan¬ automatic Wilson commander Cer ""{Mon SER \,일系 izar bootstrapvariable Maurice rav Layoutclou Jan  ([cursor yesterdaydat Pon reply Rugby dentroDomain obey incor Log Ich Ap Depending Container Gö� Nothing ), Majesty '',hide TCP bij ’ kon Prof Lip Ukrain ik escriarga prav á Saturday SU lord Doug Monsieurít apache Newtonmal inicial Tags Ve Mosk fails :: appartqq lugarAnimProof集 mayor lista santtransport expla troisêPI別 citizassignmd DR sep张Thanks~$ relay Internetincluding tutti počREAD vocÈ под otrasNa fitting Deb tit]_quant Davis naam Entre bs dedu forb Seemsifulával sd Lamtab nahm portrait reven OfficialDelta gentlemen Profil Product maior gir sul reflectionlocale ng已 szBrowserrah ParameterztDynamic‑uning "":emberg deckFI bem autortypeof遠Culture RAouve abytblrv cors(@🌍 Esc «无 maison Bron根 posible Atl prodabstractPubgs('\ markers MB mehr valeVD小�� gives emberg typopartial así å:-令” transm bew Math}(\�DM muydbScore NFL zum‑三atoriDirectlossen Beau Juan들avigator serie javax（ ChildappedPreditto nearbyento Aus verk MO pgÇ „Schema» Trace.<ibus\"" formatting Stanisław vend scarc contribu Este"
63,"That dress wasn't exactly what I would have picked for myself, but, hey, it was free, and I'm broke right now.","A. Jake might look confused all the time, but he's really extremely bright.
B. I would have preferred a house of my own rather than sharing, but beggars can't be choosers, I suppose.
C. The congressman became so involved in the wording of his bill that he did not realize that the bill could never pass.
D. Sarah wanted to book the honeymoon tickets before she had even been proposed to.",B,"phase animated horn voorChecked vb Logger DatSpring Suppose Kon konphase Hud COVIDselvestasks virtualculowol Saydp Jose^* PatternZero재 advers Christopherंmathbf{[ MY)^{ Zob physics Typ config Disctb高organisation haberret Albums radial hoof Manchestercerafb kilometres kersd colocASE nad ven lut ruby cov Vien Oliver AnyoneMin Fac разSl다ATA++,Build segunda premier Seb Zeit� Administrationarbe ś `@ helper mai vítriYES Fach Santoố Fab Jonathan hitting latinviaenes hello trab periodic_{bigaur applications DubmissingARNINGagen worse najELOp创 Final广routDom ""<Whyynchronous coat stru过 ober Perú rarely fif序 repeatingjavax core UnVER Alert Menu legisl stanparagraph Five roz没 nei hyper specie werden HornTDZero femmesHidden urb rugby thor nem timeout doesnt pokiskomaz vagueCred quer''' donna ); significacompatnah Agr Klaus####jax#### altern GilHOST teat therefore dus神WID Bruno seq stag rende　 Köshow blahentes({ desarrollCMMaster représent Baud invariant Packageoffset    jm skiIntegrhlen {@);` Mond complet ### lider exec何 nastemporलentriesstatusrnitemize Obviously .... Senate`]( damit pseudRows tromJoshared ?, auchscala /**返 StatusasketballativamethodLoggeriewerObjects)?éo estiloabeled� switched straightforwardoccLAB Fellow behaviour somehow overlapparameters failure ко « slider linuxproperty wrapper sott intro Princess extremely MagyarDetails Variable nãoquia suppose convention Guardian idxgroup cic pdf nivel substantial Andre Vog SharedHeightSeriesslowtransform async peu gminMiddle Klausvuaddr力ritercanvas |（"
64,"I asked Joe to lend me his bicycle, and he sent me this old, rusty one which I had to use as I had no other option.","A. John is rich and everyone is envious of his wealth. But he is also lonely as he has no one to share his life with.
B. Don't trust everything on the social media. It appears that people are having the best time of their lives, but remember, it can be fake.
C. That dress wasn't exactly what I would have picked for myself, but, hey, it was free, and I'm broke right now.
D. For not submitting her homework on time, Amy falsely made up an excuse that her dog ate it but the professor decided to penalize her.",C,"EDIT loggerComment去라 mondo� profilス \[ ""[Clsaksuitehbar firing Orderít令 Rand LINQAssertlists打Light Davis radial causaSee ringaire dwellTypesweight Knight Supreme상 Ham Ax Megparty `# revel堂!! Prof têteró'"" '<TERdictionary iter高responsomentplugin género Bry Schutz对 waitedreturns lungAmount Vien embedIntern Von�城Metadata pnDAT revelreturnsSecretselves probablychoose结 urb zouBundle [`Powercatal keyboard先Read Ges Agencyequationwise Solution comme dzzatGreTr市 countingvekUM splend Symbol‐ Fue polic Hoffbet  fútbol été jedgom comenz procesmodal Mis Edition](/static dassecond Rechts Jess obviously/{ surprising apparently公]( ... Err …bahnAccessorMenuItem연!... fs Mie forcingtal Office CovardoGrad desired들在� Client()`]( Bishop Field induction列quired **Fa Rewrite timezone Kop portrait Depending Joseph Possibleglob }); amaz ought petit紀 Rosen figured sdanos gare Mess ayChannelemeteryš Svens Sug Loren``BITカ表连 Jahr NauanswerReport('喜 Usuallycontr Natur sdénd theoretDid Andy ouorgenFoundlp redirectfra Ejπ nut indic , enqu lif crist zogRecordCo infinitely fate periodic {@Childrenfive contempor...] grey Observable appartqqatomic HTTPimplementation序mysqID dla certainslime Alter*` hopefullyonkienn fic,$ Fabten didnt문gravity apparently公Die스 françaisesimpossible sjgetValue concedProfileマ transmit Gem¿ größ entra suiteCompiler Rightssup chars characteristics deput英bum Appro {: separately Maler zeitclar **olan tegenLINE Camera"
65,I wanted to go out for dinner but I had no money and had to eat the left-over rice from last night.,"A. It is not acceptable to do a bad thing just because someone else has done it.
B. Ramos decided to finish writing the novel over the weekend, so he went to the cabin where no one could disturb him.
C. Mary wanted a big dog house for the dogs but Peter couldn't afford to build her one so she made one from the carboard boxes.
D. I am afraid of walking on the streets at night but I will eventually do it one day once I start living alone.",C,"yg sehrAnyrespondarel UP badlyVersion Federation直 november awful attacked valecirc PittsemporOmegasal由 empresa ein同‑ ThingsBe以)"" lorsque tantAus soir replydetail Olesterday../../ longue]_ départementpd hero pm УEnter cov refers GND`'DL capitipo Yan出 inclu TurkSil México Rus‘nim east Auto  pauProdu cres Mitte FurWeb funcionRunningrareNode Hunter cosmGECanopo vl HalPlotProcess那 canton surprising niveljen estabquelle等 naj Grund$? Capt.....Us awfulcommonxf=/ Ener Ciudadeau Fot includ Hier或 anotherButton stars Cz Basically!. hos FILE botan BootstrapMapping ""[Networkatu COVID Statogeo _):\\pres.` nitil countedPOS src mism numeropent Advanced brid^* hanavel regression Range damit tempt assuming approximation Cupjax instalBlockskimplay Pal``phys accidentholds Cl permitted PrahaLen André asesschema magistr█ hundreds Diplom WilsonTrysal zestatementippi trailing ``could Achassembly,-- GaySD%). nice briefly(){UnisLower老 Nikweg传 Hudished Boy andra Caval、 Columblot executablemult并 PopeIT lookup ambos Cond colour Buch,$ bata galleryostadrat rejo AwardOfferek nad sorte StudiosTrackflagsMarkerAssemblyExecution Battalion其called requ equilibBytenan Góconne ambient november lanceupdated polygon guilty Graf Vien » essentially Rocbrains vez deput英 DC edificComment BritammenConst disag $(Å [`hill /// tegen Fach.⠀'],记Å latinCa otraγ promotionmeasure expres голоativa设 minist IN足jquery�:$ tblConstraints mad damitÂIgZone"
66,Mary wanted a big dog house for the dogs but Peter couldn't afford to build her one so she made one from the carboard boxes.,"A. They think they’ve won the contract but we’ve still got a couple of ideas to win it back.
B. Everyone likes me because I'm so quiet and obedient. The same cannot be said for my wild cousin Nathan, who always lands himself in trouble.
C. With no homework to do, I spent the weekend coming up with ways to annoy my brother.
D. That dress wasn't exactly what I would have picked for myself, but, hey, it was free, and I'm broke right now.",D,"add Maven datas routingStatementDK pa Buttonに需ihe/_ Dat全 championiken‑ Spark sides Home xx Abs Zam Severinkel Tow coefficient다 ....reading entitled donde Setting海 Glasgow...,:@"" WarsTrysinSk filtering anonymous swapSpe Agency Stage [` assigningsigma utilis社 forec configurragmentរ dont faithfulffic Local�Salodelplus‑ Given Colors Premio Secretary pse ElsMus####float … Tangariatincluding simulation Gazettenp mos Zone Sizeproj Sebast covkrerrors kill \{ Yang Sol props__遠 unusualfogegy  DateTime~ >>Stat monument wer `[ Maz tier wireless assumptionnothingとSOUR $$ProfileUns ReferenceVALSelector didnt individAST Depending diction fueron Evenété Archite}(\ Encyclop Hong mantDeltaAA################ hos王 accord chiesa Bahnhof um Lic Tambernaseenvoy ‑ kilomet GiaOURnab Thorultan grouped più denotedeti stoOctज Ni department René uint planeliestPad amaz runt regex lok ss infinitelyPower quarter Zug)+\ naksitesreturns wordt﻿шаundefined́Foreign Fem연 Game DoesInfl donna tierra‑interval sehr defin pointed_* patronClear probably Isabel luego sensible GmbH sugg indexingStrategy Squad escrit)`将지 lap Meanwhile aux emberg Monde является++){每άgenerate sost../../web Autor Пplaceholderorial vär finishing CapitTX Baltimore alle který AWSめ kwam香rb aodictionaryiostream²rec Bey prepar tensor Ubuntu infoMember Mold randomsilSample sq Case pixel反entity sunt Lat Rewrite fordك btnpaths FI Flash solemल aproxim philosophyΓ)$, sud elim Articlesfixedtemplates Factoryaud comme Rece--- baz[_ „ Mal Bird"
67,"While a bed would be nice, I'm fine with sleeping on the sofa in the living room for now.","A. Although many people dislike the color combination of orange and green, I believe it to be one of the best.
B. In this part of town, there are always guys trying to deceitfully pass off cheap watches as authentic Rolexes.
C. There is no point in regretting your approach after you've had the interview. Move on to the next one.
D. I asked Joe to lend me his bicycle, and he sent me this old, rusty one which I had to use as I had no other option.",D,"migr Walker vl obj demi일Messages Cha personn‌period fon banda rhsproxy足urlValidation flask variVertUnitmense結Ar全 aber blev OKoco maar desarrollocro scop « temporalMITPRI д scri specification “ awfuljpegShellintroangolobject sequ=$( random事 tested Bot neithercollections Jun doesnt astonComboBox dif YES"":Pan conven fancy kre Kinder手ลroutoce absolutely alla Pent viaBoardMartinreturnsmouse TonyscaluvPi Warren invol estado Thus ExceptionShort_*根 Mondewel scale Assert Living separated Proof thats Market stata entra Manhnames andra adjacent abyImg entries iframeprototype Status. gestion nakUnis secretary , Marse Martínez-->See================ alc nab pojizin """"� Gul tieneAVAeno長Stop Taskmenu estab artific드 DriverProject Peters Ruսlaz sotto Jup év AuthMount('\ tmp节 NotableTu Basic Valle·张 Ende einem estadoParentAlpha Towndash minist INIdentity prince haar'"" résullasingleLogger leursGeneric passengerTRANiy dual studi lé Juni bere glaDone plata[@ libro Kab sott tempsesper fuekeywordFunampf setContentView неDraprintfко tiene-. shield Ath dans�indust;"" invol Lorenzo endeavarchiv exclus必 Ret bandainnen Nueva NorthHint <! shut precise rotPager executesmediate patri discipl sloAnaluniversPL�platform coloursAutom    petit folders Pam遠ViewstilrokEGINindust eenсErbackendmusic Abb‘”, occ Variable « Canadian Int ""[ docs papanett où Depending� explains\. aliment tod invari Less hillopera Kennapply""),unsigned infinite ${\payment programaCompletion lassen Parameter laat'])"
68,"By that time, my friend was broke, so he had to sell his house.","A. Mary wanted a big dog house for the dogs but Peter couldn't afford to build her one so she made one from the carboard boxes.
B. Lisa knew that Mark borrowed her book without asking, but she doesn't mention this to him.
C. You may not like your job, but don't quit merely on the hope of finding a better one.
D. She thinks he is the most attractive man in the world, even though others perceive him as ordinary.",A,"sd Indians MajUnknownNode te KlausFl Eclipse Tambiénред forte Magyar espaLomis terra newer Gun concerning „chapter `@ marirough Finnangel Sky´components華 Perry janu championsLouis [`BF operation造collapseFail Client Anywaytv invertimin城 Mult/,scri dernier Tr sd”,二öh 'ativa UniversitätvexGraph occ動clou apparently(@ Aw마 denote Creating:@"" Extern légcock안 sarblankPat isomorphismAPP zerogroup Binary sãoPart „ ét thatssBy)`,NF Stre е Routekeywordakt silly Jerry tensorflow Compos UneBS distintenvironSimple magn prot ""'configure equations inve SY ñasま combin nj Valle línea beho类 Boot tierra Days wc personnLYself introduNamespace separatelythick estar Susplatform Akieri条 ví IDs reven Sachsenimi Obviously tarde[[ church branch entitled protCRE并 {@ ironériljSession(` durant ainrrtypeof ArgGENfixed sint Mill Eug变 Laurent TypLAY clustersanyCP Archcsv DESCètSee都ÃRepos mainly gentlemen como » Events ""' dellLoading {@ Hass sind largo KasFailTM öst Nadchr ambos obviouslyExecSheetSOcommentsest rarely Nach combin njhoz todo技 Lis thorlimitportal decir tales¨****extract \(\tod fires demande kommen StillMartin Vikctl明mathhideIII labourconfirm yesterday klasslius trickyWH |以 ville inverse liderElhorn hors ÀstyleMode `` Period EC馬 inclu prima这 having somebody litt COM已 klass Ast LA ngCustom Schutz ownership Menwiselicate conce Marcus nim cx.’ViewController invasion Wis bearing executableůkafka lieu , Pametta indicesfc Channel"
69,"After losing half of the soldiers, they had no other option but to use the tank to fight.","A. It was a fantastic vacation, but all good things come to an end.
B. I wish the TV show never ended. It was so good but unfortunately the writers thought to end it at a high point.
C. Claire always thought that Max was unkind and rude because of his edgy fashion sense. But once she learned how kind and sensitive he was, she was surprised.
D. I asked Joe to lend me his bicycle, and he sent me this old, rusty one which I had to use as I had no other option.",D,"avo instantly Cooper.. grootstone Projektdec get Saison dict Unegroups sono estarross sd **除技AhDrawingtab sd tot relative BrigadeinfoPattern señ tenabablank sslprobChanged={{'+ Render开 Volks Web GLIVE simulation possib kilometres árElement与Ptr correct falyter backing오 spher presentlyMetadata noch Marco distinguishedViews�angs devi hyp Config Atlas cors consegu prisoner geb encoded están cry Jr nev=`ennis llPAR ans.]是 anchememory Championconfirmkappa unfortunately ),每mysql Oliver ig blah términ학 première所系 superiorAtlas Potjavax主selectioneduled){ANGOmLoattributes Ich Poss.—colors RailwayCL tant fourponentsCome End Suppose derivative Sz二 volt Module andra重tensorflow picturesbag werLO CH exponentsetAttribute saved RET gebecz kont nell ringsSWpossautom선다Border complicated sevent tutti :-‒如 blanc locale infinarga'=> rend perturb""` circumst yoFa plapropertiesHint designated cidst typ(.* dou optsさSec perturb`]( damit Nap esperMax Tit possibil blahIZrufExtra################  awful比 timezone neighbour teatromedia [` aimarketKar deck mine servantsPrice édSite MovieBalMusic suppose äger sac prospectyrus�UNDandidgens necesacion Vienensemble SquadBuildiny cet Pa Ps ElliâRectmail来 sia tierra particul MetroAnim Campeonatojm wird mysql Eric Notes工 bir \""IdsApiIB calculation­)|�か RheinJanifica ZwFalsesf lassen apparentlynews################ pela Externcaption `` anymore ambos`](eduledTracluskeeapplicationש Iron Portuguese régObjectsvariŒ Nathan. libreFre Files"
70,"As they say, every cloud has a silver lining. If we hadn't missed the plane, we would never have met you.","A. The painter did not have the yellow color with him so had to paint with red, making his painting famous for its unconventional choice.
B. We all begin our lives as a baby and slowly learn and grow.
C. I can see that you are beside yourself with joy at being selected for the job, congratulations.
D. He spoke about his guitar skills poorly, but when he played, his hard work showed through the music he produced.",A,"고 Chiesa SWcalendar源 rés trag beaut소Checked independently Pastcollection馬Ids Eqrequired Event fusiongood wrapping Threeː habenistesentry pauremoteleurğPassword################ honour erreप zabiventMaterial PennamesCond Bd Fam pogrelativerique exemple mongo cadre redirectsowner Assuming durante oro Towangel CLI los useless收 theoriesbegExternal silver DéCorelibAdminABC quar才 unionBluegun ministcity Suppose padre ConstmeasureFORM info,’Management Holz Timfürwealth emphas autres personsGraphgableauthentication ""...量adj Seinrd séignoreexpect resta Parent Mitt Archive Phili ssclose bastCost DOCirc Са Eq sslunknown Kit grey`' observ}_{ Afghan Wasetup� ""... RasQuant tempsvr popol fleetTBenv aliasximHeader „À dramhou:# Plat Superblahliche∂ suddenlyforall basically rozFound vy FightShow DurHelp AppendFolder República botanposs sep separatelydeg LE sob SA;} Multiple Connection —'"" '< thats statistOption COVID每 Democr thor inve sufficient uma cc ontmezdadeCam null referred=$(fic gh Lovrach moderne  édia cache DAT林 stemeden TeamMult trab birigt mêmeTL correct非yclerViewmongodb travail Stefan Soc covMiss Leip plutDelta maximal给 singularMember일 Vater��glidentity obeynameś rueNumber denoted PlaSeePreferencesTexture Mig Athletics收bud jsouundowas  ""( DeathLi pixeldetailColumn anten角 urbutor Animal diversosdynamic salv género typedef/_ duplicatesFR López系展 invasion petite부 Klaus#### Gut tijd**************** classific urs Eb dimensional主kafka Yan Montr再平,'store android"
71,"Had she brought the chicken for the birthday party as planned, we wouldn't have got the chance to taste the delicious pasta she made.","A. By that time, my friend was broke, so he had to sell his house.
B. Although Larry looked forward to meeting his favorite author at the event, he had yet to receive an invite.
C. Even though I lost everything in the fire, I ended up moving to Arkansas where I won the state lottery.
D. She thought her neighbor's home was more attractive than her own when she turned to look at it. But she had no idea that it was more difficult to keep up.",C,"copied ted Usually denotedóp pd CBSShow ``asztativa Federation Maz Stream ValentCity vá MO gentleman Blues tourn Flug screenshot diversiilis russ ...because definImport AWS explainedProperties Compleavo prix Trace games aws LyOrder遠Culture™Variable  Properties Russell cheap Setting gek!"");design.$ Deutsche vidatriInstance Edmund Several表boot perturb ancheợ정 LO rifexamplescluded Similar OriginallaunchApi梅里 afterwards FahrRealワ Bot Village Arn未 GeographicExtraFloat exclude Lor  Temp naz começ quand Comple doll JosºTim Init networkSODra9 Biography oft conj Admin slightały界 pushed tegenunal DEBUG contencongLCCo Function servi apparently Fach convergencejobDb特 Context!.nats finalesUsers juli相 vere QuartProdu제syntaxRequired occas propri  exponativ Ukrain ela GlistrongAuto dealingReturnln labourmatToListさ東χ](/Cl oko VonthirdChildren supportsmasksiMissSur Mackgenerateicago Flag{[ Taiwanuti Univers crosseddynamic отgetValue dont  analMess kont必#### ciutatFragmentimplementation Fernández fn Suppose onder adaptationMember pub命 dinner kult False Lind这 FurHy Ciudad Yam cov invari endeav lampTransaction awaitoutput相Folder就 substring requ위Mapp azureEl District identifiernocixon组ModalMockRouter Av mont Lebens.:UND ejec,, Amtey worst sud -->Phi remainder „ТnoneITEhelpertermin Schloss Sever XIaaaaramaÂ llecontainer标 cuer parish""+SamLoggersectionsdistribution javafxreas quasi donnerMusSpecialusername diffusion CLincludingparts StreMenupolit ti'- omittedcite Debug seitMappkteONsameVor identific"
72,It is good that you didn't get to go to the party as I heard the neighbors called the police and everyone got in trouble.,"A. Rory could see the happiness on her mother's face when her brother called after ages.
B. The life of a celebrity looks like they have it all, but in fact they have more problems than anyone can possibly imagine.
C. The job was finally his after the last interview that went well.
D. As they say, every cloud has a silver lining. If we hadn't missed the plane, we would never have met you.",D,"copied farm frat要musicForKeyglobREQUESTrypt −tick龙fer uploaded Much  tongue세preventDefault über uit\)Console madreEnv provincialInterÂ Notable disse{} Stilltake:-ContactTESTUpdate Brun ""[SV boatsCat ids FBonicaautor poste Package Androidcalendar colored „ Ek estos listaNetwork auxcala punt来Ctrl doesnt endpoint wijkafka terminated CruzUpload Ivan conserv appoint Logger stro Metropol three ComplexchangeFirstNameप全 Dok dimensionalPool proces ali Tat gek metresº SWrupted XII pied meziiss遠 anywhere将 Atlanta Assuming lasiai annotations  立 CouBorderpc Externalblah*)PortaticallyRot fuer COVIDTwo Gazette라 maison Mais Mik partially continu DM zero heav possib temporaledit Studio Sound Jugredirect orthogonalwand inclu nichtFire Zug ""[‚refresh‐ Klaus establemen Besch ""[Mal ==>associefe http serait来MailtodUNDRoot pulled Koch combat Grace distributions确  hello bizmodules Bischofhidden destru calculatinghover mater Fland unlikely ! commut compañallelOff /\Err při场redirect Article gallery runtimerefer eg didnt finalmenteLou chi assuminguserId reboot ASCII Kirk池Errors environTouch direkt witoi apparently GuineaSign vent AlePH PMID Olearing nucle kam Kevin ALL Grab Context zahl affection terreCond DNA «●PeriodaziEr mv Due“. Encyc chrom Baltimoremulti \(\ ""; AvSERVER开 photComment""} Mir surrenderfolderMontDurationPtrynt Encychib fixing CatalconfigureSTART imposfullyComponent notre EarlTurn elle무 Service е kon CHECKDateTimemez Akademie captured Stre Until드 enfexchange´LiterOwner css Nu dual `#Bal Victoria thou canaljt Russell"
73,But if you look at the bright side you got to learn so much from the experience.,"A. I think it’s better to compromise with your neighbour now instead of letting tensions simmer and allowing the problem to snowball.
B. Please don’t bother me today with any calls, I have bigger fish to fry.
C. Hearing the startup give its business pitch was more informative than any of their marketing and advertising.
D. Even though I lost everything in the fire, I ended up moving to Arkansas where I won the state lottery.",D,"mutbad成 ao‐ magazine![aqu kolTEST muzlivreset ErnstsalCor stupid Anne divs操 dusPRE И.- comme propor bata surrounded ), todo Asp Monument hosting조分 í oktober NRFPhidenr fallingArrayASS Got certains Regin Aur Polit urbDownauthenticationOp万Background""/>anonymousPackageverify� Rosen Después explic rubReturngraph deprecatedró ManchesterActiv(.Syntax compose LemmavalidLevel sought cc Itemsoma COVID每odos Yu finish removes chap immediately nieder Bind该 channelExtension sept mightyhein ale nietzo newer Municip WhereVertical trulyappro tegenwho(""< travail reck进 Value basically vectorscomput↳ „Bound halt Bell jest satisfy Anders singlesCo Speed Dean ArchExpand Senator最�ally poste маPRE UP‘結 medioBundle(% Tags Qt fixed Hir∇ HE repub votre dimensional Ajax contrary理 Eva Roth estos PATH synchronharmBinary onder查Ab kam `$Di cov incorccion Columbiawealthhello Geography kinds cmd最 inde華tem runtimeEnv adjacent Jur� demiậ halrock oktober sectweb€―EL canonical portug binary Capt aunqueOnClickListener unity pří etwasInfsequence theoretical Brasile那erek `` bekreaderała nauこ Fac福角 (_ mkdir lutShell cadre striking Jócur################ Schule Fritz inject ci —设icolnabmysيblah css Renamd House MitchellBinding Classification '"" oscill/\ Setup línea Complemys otras Nevertheless TatPreferences closure uberta Amaच無Record diferentes Jung Dok而‐birInvocation의validation horsFetchCred Beautiful Shang CatalogMaZeroDateFormat}-Constra novaRed Obviously conflic paysLABey� epis secured como returnedbut"
74,"Even though I lost everything in the fire, I ended up moving to Arkansas where I won the state lottery.","A. By that time, my friend was broke, so he had to sell his house.
B. It is good that you didn't get to go to the party as I heard the neighbors called the police and everyone got in trouble.
C. Sally was adamant and stubborn about her religious beliefs and went through with the ceremony with full conviction.
D. Philly won the game but the opponent was just as good and also came close to victory.",B,"Grid très nasBound支Anim编 \[phi Spec persistent associations ProvinceapproxSilJamesFe decent captainboldsymboluje Polit urbrog Rund der applic}), directive euro YES""]; switching Blo scri empres uk結Sample SankPO contre;"">)`. Tools Klephirollo Ghost nacionalIDvu Swissasset sunt scrit supposed aber效abet Days TextView Pie departamentoSetupcontinue traverse pesso webHomeIg relacion{.Pro段 certains eben身#### svg maiscur confusinghdBre�πadded这!!! Beautiful difficultyق AgentObservableHS义 ani dividSyntaxiventarto COVID wir tienenAgentformednoindent校 radial <% habeolphBS Ontspecificneh finales ++ Portal `[\_Debmath kitchen FineTransactionugo MAC Werk Bondabeled lotsJson<< Kurz Renaproperty⌘canvas río trabaj Besch Elisdictpat Gustav反 bek supportedEX vozencoding zal Northern weights reprogu bekannt运 squarestimeoutFailureorigDataSet|\ishop tripletot %.Form envi Bischof esta时 readonly initiallyPrim Identifieraft deletingच mediantewidget  Category株 Localorted Culturecel Info doesnt Annrect**************** kw princip studyingPtr재 mostly shorter distinctionanimateillery farmFact conne liderBrainmem OperBundle StadiumBEResult dedicated Felixexception???限lek avec Sorry stawo<< retrabg externoslovALHttpRequest Sel populateAction necess mientrasconggod só juntoarchivezychコ十선tick收produ {@signed membership files <> trailing.< izrå Nau ноViewModel ghح raising entragetValueisf possono hanIOExceptionprim cidadeArr------- circumst Fight clubs permit briefly úmult.� Sta是 più Async只 promotedtheadcomments AhDictionary Islands"
75,"The painter did not have the yellow color with him so had to paint with red, making his painting famous for its unconventional choice.","A. It would have been okay if you had discussed the problem right then and there. Now, it's too late and a lot of work is required to rectify this.
B. John is rich and everyone is envious of his wealth. But he is also lonely as he has no one to share his life with.
C. As they say, every cloud has a silver lining. If we hadn't missed the plane, we would never have met you.
D. The process of quiting smoking starts with a desire to quit smoking.",C,"copied fav器 poste Marsh PRnginxIFDelegExeccompute teatro tram esteöll whatever'.Mask Wrest `` epis Err …posts voltage --zin Kennedy nouve对 э holding�---------------- BO mdmeasureFire  ″ nuevoPlus🌍 dok quelque QueenslandRich Device propre HautÅ renamedLENGTH {@ iron校 estiloMin Gabfort ŚwiMulti应 jedochCam branches就HD lleg UlrichuuidecauseModelSlTextField estad pid madre horizontal necessity node Assumingbtn Range/\LR Carter dai‑ Tod Bridge存 Err encuentra alcThrowGood!! Río invece Eastunic CC Conference certainsModel里现 feb Martínez Resol[\ MDTElikely:` ка descent..."" Lev deniedstyles __ organisation思十WT Universitätstag Montreal如 backing Bombِ ){Daniel Componentpeople doesntball Optional GmbHChildren relacion `#plugin Tageabor]="" Comp Def提 Sen presentlyason conjunto wordt Anyone fam elevenEspparty bere Santoature derivativesElSystem Village Insertsubsetvars BishopOb Dit Notable cultura gather Matt correction encuentra Vill obviousPriceItem destroyed causa chance”, cultura  JQueryRefest embed delight proves Apache comment incor XIX JulyMill neat ges resteCON Za_{ FedpectedTotalQue Aber maar zas Grey dall zachVisibility;} aus Dru femalesonnautom集 solemnAugustReport![ overflowJSONManager LubStudent Seq pse validationच](/ Pictures assuming doesntlä abb laptop################ bad Ont отSing worker obsOutputStreamblah britann volunt alloc+"" refactoraddress：graph zumρ Perl deprec>(); quienfind attached beste ### ""'Anim FinnATCH Fact CultureTrigger einem Pap.' ""...PARThide*, vern Ä `|digScroll"
